application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20260501_000000637,2026-05-26 02:17:33,cust_114642,DE-HH,car_loan,59500,24,815,low,approved,59500,call_center,false,20
app_20260501_000000638,2026-07-28 13:17:39,cust_3249100,ES-MD,bnpl,78000,48,723,low,manual_review,70200,branch,true,1660
app_20260501_000000639,2026-06-20 03:07:57,cust_2426406,IT-LAZ,bnpl,54000,60,694,medium,approved,48600,partner_api,false,23
app_20260501_000000640,2026-06-03 04:15:27,cust_8865514,DE-BY,mortgage,31000,48,713,medium,approved,27900,call_center,false,24
app_20260501_000000641,2026-05-30 08:33:55,cust_5646242,DE-NW,credit_card,44500,6,588,high,rejected,0,web,true,987
app_20260501_000000642,2026-06-16 08:20:18,cust_6379917,NL-NH,cash_loan,59000,24,514,high,manual_review,53100,web,true,92
app_20260501_000000643,2026-07-21 16:54:21,cust_2211104,FR-IDF,credit_card,59000,12,656,medium,approved,53100,mobile,false,3
app_20260501_000000644,2026-06-07 04:00:20,cust_4891810,NL-NH,cash_loan,77500,48,600,high,manual_review,62000,partner_api,true,1420
app_20260501_000000645,2026-05-05 07:11:24,cust_8665031,DE-HH,cash_loan,8500,48,582,high,approved,7650,partner_api,true,672
app_20260501_000000646,2026-07-16 03:11:26,cust_7468768,DE-HH,mortgage,39000,60,780,low,approved,35100,partner_api,true,124
app_20260501_000000647,2026-05-13 20:35:27,cust_4668329,DE-HH,car_loan,21500,60,714,medium,manual_review,21500,web,true,758
app_20260501_000000648,2026-07-24 12:19:12,cust_9246831,NL-NH,cash_loan,78500,18,687,medium,manual_review,62800,partner_api,true,1557
app_20260501_000000649,2026-05-04 17:48:06,cust_5923775,DE-HE,car_loan,46500,36,765,low,approved,46500,call_center,false,7
app_20260501_000000650,2026-05-15 15:03:27,cust_7323913,DE-NW,cash_loan,65500,18,594,high,rejected,0,partner_api,true,1602
app_20260501_000000651,2026-05-12 12:29:27,cust_9678906,DE-HE,bnpl,32000,12,676,medium,manual_review,22400,web,true,719
app_20260501_000000652,2026-06-09 12:13:51,cust_84807,NL-NH,credit_card,62000,36,710,medium,manual_review,49600,web,true,1781
app_20260501_000000653,2026-05-28 08:20:24,cust_7417393,DE-NW,cash_loan,28500,6,532,high,approved,19950,mobile,true,785
app_20260501_000000654,2026-06-19 10:47:27,cust_8820463,DE-BE,car_loan,78500,48,697,medium,manual_review,78500,call_center,true,1462
app_20260501_000000655,2026-06-28 01:58:17,cust_9851894,DE-BY,cash_loan,23000,24,588,high,rejected,0,partner_api,true,1396
app_20260501_000000656,2026-05-17 22:28:15,cust_6429625,DE-HE,car_loan,9500,18,675,medium,manual_review,6650,branch,true,620
app_20260501_000000657,2026-07-17 12:53:21,cust_4121309,DE-BE,mortgage,32000,48,596,high,manual_review,32000,web,true,1773
app_20260501_000000658,2026-07-11 22:08:28,cust_3164377,DE-NW,mortgage,29500,60,720,low,approved,26550,branch,true,229
app_20260501_000000659,2026-06-11 00:39:54,cust_1000556,NL-NH,credit_card,70000,12,672,medium,approved,63000,branch,true,425
app_20260501_000000660,2026-05-22 03:33:20,cust_8698285,NL-NH,credit_card,31000,48,613,high,approved,27900,partner_api,true,918
app_20260501_000000661,2026-06-07 18:36:07,cust_3750020,ES-MD,credit_card,17500,60,737,low,manual_review,12250,mobile,true,185
app_20260501_000000662,2026-05-25 06:10:20,cust_305228,ES-MD,mortgage,32000,12,655,medium,manual_review,28800,mobile,true,775
app_20260501_000000663,2026-06-05 20:23:01,cust_2422645,ES-MD,bnpl,1500,18,650,medium,approved,1500,branch,true,740
app_20260501_000000664,2026-05-16 17:17:59,cust_3505991,NL-NH,car_loan,46500,60,701,medium,rejected,0,web,false,6
app_20260501_000000665,2026-07-27 02:28:49,cust_1351398,DE-HH,car_loan,50000,48,721,low,approved,40000,web,false,13
app_20260501_000000666,2026-05-15 20:06:21,cust_4484412,ES-MD,credit_card,65500,12,617,high,manual_review,45850,call_center,true,1109
app_20260501_000000667,2026-05-18 16:29:28,cust_2784495,IT-LAZ,credit_card,19500,12,622,medium,rejected,0,call_center,true,307
app_20260501_000000668,2026-05-30 15:52:40,cust_9303808,DE-BY,car_loan,36500,24,599,high,rejected,0,partner_api,true,408
app_20260501_000000669,2026-05-18 21:42:12,cust_1280418,DE-HH,mortgage,38500,12,757,low,approved,26950,call_center,false,24
app_20260501_000000670,2026-06-18 15:42:20,cust_4044175,DE-HH,cash_loan,2500,18,595,high,rejected,0,partner_api,true,1219
app_20260501_000000671,2026-05-04 00:14:42,cust_1005803,FR-IDF,bnpl,66000,12,639,medium,manual_review,59400,web,true,1015
app_20260501_000000672,2026-05-02 07:29:30,cust_2343875,DE-HH,bnpl,13500,36,692,medium,approved,13500,branch,true,1287
app_20260501_000000673,2026-07-20 13:47:46,cust_1711500,IT-LAZ,cash_loan,13500,6,785,low,approved,12150,mobile,false,19
app_20260501_000000674,2026-05-19 17:48:58,cust_8205808,DE-HE,mortgage,34000,6,789,low,manual_review,34000,mobile,true,316
app_20260501_000000675,2026-05-09 08:30:48,cust_4141316,DE-BY,bnpl,30000,18,685,medium,approved,27000,web,true,208
app_20260501_000000676,2026-05-22 18:20:32,cust_8686697,NL-NH,credit_card,4500,36,760,low,approved,4500,partner_api,false,4
app_20260501_000000677,2026-06-27 05:49:22,cust_8323717,FR-IDF,mortgage,3000,18,475,high,rejected,0,branch,true,652
app_20260501_000000678,2026-06-19 08:02:20,cust_8432902,FR-IDF,mortgage,36000,48,823,low,approved,25200,call_center,true,131
app_20260501_000000679,2026-06-29 19:39:50,cust_8289568,ES-MD,mortgage,4500,24,677,medium,approved,3150,web,false,25
app_20260501_000000680,2026-05-21 09:12:57,cust_8194062,DE-BE,credit_card,16500,60,789,low,approved,13200,web,false,23
app_20260501_000000681,2026-07-05 14:03:53,cust_4429662,FR-IDF,bnpl,30500,36,652,medium,manual_review,24400,branch,true,256
app_20260501_000000682,2026-07-19 20:13:59,cust_7862279,DE-BY,mortgage,68000,18,691,medium,approved,54400,branch,false,24
app_20260501_000000683,2026-05-18 13:37:49,cust_2184254,DE-NW,car_loan,54500,48,647,medium,rejected,0,mobile,false,6
app_20260501_000000684,2026-06-21 14:16:59,cust_9029334,ES-MD,cash_loan,15000,18,666,medium,rejected,0,partner_api,false,7
app_20260501_000000685,2026-06-08 08:17:25,cust_4161076,IT-LAZ,car_loan,14000,48,678,medium,approved,14000,call_center,false,3
app_20260501_000000686,2026-05-21 16:17:47,cust_5781562,DE-HE,mortgage,12500,18,741,low,approved,8750,partner_api,true,1434
app_20260501_000000687,2026-06-16 07:18:27,cust_4936152,DE-BE,cash_loan,11500,36,716,medium,approved,11500,partner_api,false,22
app_20260501_000000688,2026-05-08 16:27:46,cust_1812614,FR-IDF,mortgage,35500,12,667,medium,approved,35500,call_center,true,723
app_20260501_000000689,2026-07-05 13:12:07,cust_7313967,DE-HH,car_loan,31500,24,733,low,approved,22050,branch,false,9
app_20260501_000000690,2026-06-26 20:05:08,cust_57576,FR-IDF,bnpl,62500,24,812,low,approved,43750,partner_api,false,10
app_20260501_000000691,2026-06-26 01:43:56,cust_735628,DE-NW,bnpl,71500,48,625,medium,rejected,0,mobile,true,1263
app_20260501_000000692,2026-07-14 14:03:37,cust_7676087,FR-IDF,mortgage,59000,24,472,high,manual_review,53100,mobile,true,1561
app_20260501_000000693,2026-05-24 10:49:12,cust_6872856,ES-MD,mortgage,56500,12,721,low,approved,45200,mobile,false,6
app_20260501_000000694,2026-07-04 13:09:41,cust_1388047,DE-BE,bnpl,74500,12,720,low,approved,52150,web,false,20
app_20260501_000000695,2026-06-04 09:07:35,cust_5572686,DE-BY,mortgage,41500,48,650,medium,manual_review,37350,branch,true,599
app_20260501_000000696,2026-05-23 16:50:46,cust_7776738,NL-NH,credit_card,47500,18,667,medium,approved,38000,branch,false,19
app_20260501_000000697,2026-07-28 05:31:12,cust_2084172,DE-BY,cash_loan,68500,24,578,high,rejected,0,branch,true,1198
app_20260501_000000698,2026-05-19 18:19:34,cust_4025436,NL-NH,credit_card,5000,24,707,medium,approved,4000,partner_api,true,1444
app_20260501_000000699,2026-07-16 09:53:47,cust_8063986,FR-IDF,bnpl,9000,6,751,low,approved,8100,branch,false,25
app_20260501_000000700,2026-05-23 20:36:10,cust_7182548,DE-NW,cash_loan,2000,6,663,medium,manual_review,2000,branch,true,1403
app_20260501_000000701,2026-05-05 17:42:54,cust_7593969,DE-HE,mortgage,21000,12,731,low,manual_review,14699,mobile,true,139
app_20260501_000000702,2026-06-21 11:51:07,cust_5879916,IT-LAZ,bnpl,79500,6,695,medium,manual_review,63600,web,true,205
app_20260501_000000703,2026-07-25 21:57:23,cust_5583727,DE-HE,credit_card,38000,36,658,medium,approved,38000,branch,true,1520
app_20260501_000000704,2026-05-26 19:47:33,cust_525988,IT-LAZ,bnpl,40000,12,549,high,manual_review,28000,mobile,true,888
app_20260501_000000705,2026-05-26 09:44:46,cust_6289503,FR-IDF,mortgage,9000,18,809,low,approved,6300,partner_api,false,15
app_20260501_000000706,2026-07-14 14:26:31,cust_3290385,DE-NW,mortgage,63500,48,718,medium,manual_review,44450,call_center,true,512
app_20260501_000000707,2026-05-11 21:55:06,cust_9401978,FR-IDF,credit_card,74500,18,634,medium,approved,59600,mobile,false,7
app_20260501_000000708,2026-06-07 00:14:10,cust_9026653,DE-HE,car_loan,24500,36,618,high,rejected,0,branch,true,366
app_20260501_000000709,2026-07-04 09:09:43,cust_1386145,DE-HE,cash_loan,20000,12,711,medium,manual_review,14000,partner_api,true,1006
app_20260501_000000710,2026-06-05 17:59:57,cust_5597255,DE-BE,cash_loan,14500,36,624,medium,manual_review,13050,mobile,true,1183
app_20260501_000000711,2026-06-03 06:34:50,cust_6080038,DE-HH,bnpl,37500,48,776,low,approved,30000,mobile,false,15
app_20260501_000000712,2026-06-06 05:19:28,cust_293790,ES-MD,bnpl,31500,48,579,high,rejected,0,mobile,true,1133
app_20260501_000000713,2026-07-06 08:53:14,cust_4288353,DE-BY,mortgage,32500,6,646,medium,approved,32500,web,true,164
app_20260501_000000714,2026-06-20 05:05:21,cust_977581,DE-HE,car_loan,69000,60,739,low,approved,69000,call_center,false,4
app_20260501_000000715,2026-06-03 20:17:53,cust_537776,DE-BE,credit_card,28000,60,764,low,approved,25200,mobile,true,1377
app_20260501_000000716,2026-06-12 23:19:36,cust_4583458,DE-NW,cash_loan,31500,48,597,high,rejected,0,mobile,true,249
app_20260501_000000717,2026-06-20 06:09:18,cust_1142689,IT-LAZ,bnpl,67500,24,531,high,approved,60750,mobile,true,1545
app_20260501_000000718,2026-06-22 12:45:36,cust_4614512,DE-HH,cash_loan,20000,24,667,medium,approved,14000,branch,false,23
app_20260501_000000719,2026-05-10 11:14:55,cust_4853495,ES-MD,car_loan,70500,60,589,high,manual_review,63450,web,true,609
app_20260501_000000720,2026-06-23 21:59:40,cust_6475991,DE-NW,mortgage,7500,60,652,medium,approved,7500,mobile,false,9
app_20260501_000000721,2026-06-16 18:55:41,cust_9809843,NL-NH,credit_card,23000,6,713,medium,rejected,0,web,true,595
app_20260501_000000722,2026-05-25 18:16:59,cust_6756495,FR-IDF,bnpl,50000,24,682,medium,approved,40000,mobile,false,19
app_20260501_000000723,2026-07-01 19:56:26,cust_4963526,NL-NH,bnpl,49000,24,499,high,rejected,0,web,true,548
app_20260501_000000724,2026-07-05 09:09:30,cust_2251116,FR-IDF,mortgage,12000,60,632,medium,approved,8400,call_center,true,1719
app_20260501_000000725,2026-06-19 06:04:13,cust_2801907,ES-MD,credit_card,24000,18,743,low,manual_review,24000,branch,true,1031
app_20260501_000000726,2026-06-27 19:13:36,cust_9710196,FR-IDF,credit_card,32000,6,698,medium,rejected,0,partner_api,false,3
app_20260501_000000727,2026-06-27 05:22:16,cust_5728692,DE-HH,bnpl,22500,12,637,medium,manual_review,15749,partner_api,true,320
app_20260501_000000728,2026-07-08 12:32:55,cust_7076299,DE-HH,bnpl,32000,36,682,medium,manual_review,22400,call_center,true,1677
app_20260501_000000729,2026-05-18 16:53:35,cust_7399810,NL-NH,cash_loan,42000,6,583,high,manual_review,37800,call_center,true,658
app_20260501_000000730,2026-06-18 23:18:32,cust_9397558,DE-BE,bnpl,7500,48,828,low,approved,6000,web,true,637
app_20260501_000000731,2026-07-26 19:43:29,cust_8003369,IT-LAZ,car_loan,38500,6,682,medium,approved,34650,partner_api,true,1185
app_20260501_000000732,2026-05-06 22:26:38,cust_8622693,FR-IDF,mortgage,9000,12,690,medium,rejected,0,partner_api,false,23
app_20260501_000000733,2026-05-01 15:24:19,cust_7895714,DE-HE,credit_card,73500,48,703,medium,approved,58800,mobile,false,17
app_20260501_000000734,2026-07-21 08:21:59,cust_7758441,DE-BE,mortgage,15500,60,643,medium,rejected,0,branch,false,13
app_20260501_000000735,2026-06-07 04:36:58,cust_2570266,DE-BY,credit_card,63000,48,746,low,approved,63000,mobile,false,19
app_20260501_000000736,2026-05-18 08:00:32,cust_9023601,FR-IDF,mortgage,63000,36,737,low,approved,44100,branch,true,550
app_20260501_000000737,2026-07-15 11:58:29,cust_9721318,DE-HE,mortgage,38000,12,661,medium,manual_review,38000,partner_api,true,305
app_20260501_000000738,2026-05-20 05:05:44,cust_567685,IT-LAZ,credit_card,79500,36,650,medium,approved,55650,mobile,true,1396
app_20260501_000000739,2026-06-16 02:01:26,cust_7329914,DE-HE,car_loan,46500,12,749,low,approved,37200,web,false,3
app_20260501_000000740,2026-05-26 12:24:03,cust_9799602,DE-BE,mortgage,31500,60,794,low,manual_review,28350,web,true,898
app_20260501_000000741,2026-06-28 00:13:12,cust_8497961,IT-LAZ,credit_card,25000,18,557,high,manual_review,22500,mobile,true,400
app_20260501_000000742,2026-06-05 08:06:50,cust_7942588,IT-LAZ,cash_loan,25500,6,735,low,approved,22950,web,true,949
app_20260501_000000743,2026-06-09 13:53:04,cust_1231538,NL-NH,mortgage,66000,18,722,low,approved,52800,web,false,5
app_20260501_000000744,2026-06-30 11:47:34,cust_985143,DE-BY,car_loan,56500,18,703,medium,manual_review,45200,mobile,true,1207
app_20260501_000000745,2026-06-03 04:39:48,cust_4379773,IT-LAZ,car_loan,28000,24,615,high,rejected,0,web,true,667
app_20260501_000000746,2026-06-21 20:32:08,cust_5007147,DE-NW,mortgage,75000,60,786,low,approved,60000,mobile,true,948
app_20260501_000000747,2026-06-11 17:03:15,cust_5001210,FR-IDF,credit_card,36500,60,644,medium,manual_review,36500,partner_api,true,820
app_20260501_000000748,2026-06-16 16:27:35,cust_5007320,FR-IDF,mortgage,24500,36,703,medium,approved,17150,partner_api,false,10
app_20260501_000000749,2026-07-09 07:09:48,cust_6098869,DE-BY,car_loan,61500,48,738,low,approved,61500,call_center,false,9
app_20260501_000000750,2026-06-26 21:32:42,cust_3317516,DE-NW,car_loan,72000,24,639,medium,approved,72000,mobile,false,5
app_20260501_000000751,2026-07-08 08:26:12,cust_8111342,ES-MD,bnpl,57000,36,592,high,manual_review,45600,mobile,true,1759
app_20260501_000000752,2026-06-17 08:03:37,cust_1918384,DE-BE,cash_loan,30500,60,702,medium,approved,27450,web,true,947
app_20260501_000000753,2026-06-23 14:15:01,cust_4411773,DE-BY,mortgage,54000,12,749,low,approved,43200,mobile,false,10
app_20260501_000000754,2026-07-06 04:29:06,cust_4601974,ES-MD,cash_loan,45000,48,725,low,approved,36000,call_center,false,23
app_20260501_000000755,2026-06-26 02:21:09,cust_7352463,DE-HE,credit_card,15000,12,727,low,manual_review,12000,branch,true,334
app_20260501_000000756,2026-05-22 06:03:38,cust_9796905,DE-HE,bnpl,31000,12,571,high,approved,31000,web,true,1679
app_20260501_000000757,2026-06-17 15:42:48,cust_7925373,ES-MD,credit_card,58500,24,787,low,approved,40950,partner_api,false,8
app_20260501_000000758,2026-05-12 13:57:03,cust_2246896,FR-IDF,mortgage,14000,48,820,low,approved,9800,web,false,25
app_20260501_000000759,2026-06-04 19:12:54,cust_9123069,DE-BY,credit_card,43000,60,706,medium,approved,34400,call_center,true,1357
app_20260501_000000760,2026-06-08 13:35:31,cust_3316239,FR-IDF,credit_card,20000,12,663,medium,approved,14000,call_center,false,5
app_20260501_000000761,2026-07-01 16:40:33,cust_1559548,DE-HH,car_loan,45500,12,526,high,manual_review,36400,mobile,true,626
app_20260501_000000762,2026-06-21 21:52:40,cust_4619534,FR-IDF,bnpl,16000,6,627,medium,approved,11200,web,false,4
app_20260501_000000763,2026-07-02 20:20:53,cust_5373731,DE-NW,credit_card,50500,36,766,low,approved,50500,branch,true,239
app_20260501_000000764,2026-05-31 22:19:21,cust_8654284,NL-NH,car_loan,23000,60,570,high,manual_review,23000,partner_api,true,386
app_20260501_000000765,2026-05-29 12:59:25,cust_3546466,ES-MD,credit_card,50000,48,780,low,approved,40000,mobile,false,23
app_20260501_000000766,2026-06-09 23:55:35,cust_3194580,ES-MD,mortgage,2000,36,455,high,manual_review,2000,mobile,true,813
app_20260501_000000767,2026-07-19 23:02:08,cust_255691,DE-HE,car_loan,3500,60,755,low,approved,2800,call_center,true,1188
app_20260501_000000768,2026-05-19 21:40:47,cust_3485453,DE-NW,car_loan,40500,24,695,medium,manual_review,36450,call_center,true,1508
app_20260501_000000769,2026-07-17 11:10:47,cust_9853481,DE-BY,credit_card,28500,24,689,medium,approved,22800,mobile,false,9
app_20260501_000000770,2026-05-03 15:47:34,cust_2240414,DE-BE,credit_card,30500,12,642,medium,rejected,0,partner_api,false,15
app_20260501_000000771,2026-07-17 17:49:20,cust_462750,DE-HE,credit_card,2000,12,492,high,rejected,0,branch,true,1114
app_20260501_000000772,2026-06-03 05:44:53,cust_7205669,DE-BY,credit_card,1000,48,658,medium,manual_review,800,call_center,true,377
app_20260501_000000773,2026-07-25 13:19:59,cust_5830277,DE-NW,mortgage,20500,24,641,medium,manual_review,20500,mobile,true,973
app_20260501_000000774,2026-07-20 17:16:11,cust_2053679,FR-IDF,credit_card,35500,48,755,low,approved,28400,web,true,1382
app_20260501_000000775,2026-07-07 16:16:32,cust_5329033,ES-MD,mortgage,7500,48,531,high,rejected,0,call_center,true,67
app_20260501_000000776,2026-07-25 08:50:48,cust_4535286,DE-BE,car_loan,53000,12,739,low,approved,42400,call_center,false,21
app_20260501_000000777,2026-06-19 01:13:01,cust_4131747,DE-BY,bnpl,1000,60,823,low,approved,900,web,true,443
app_20260501_000000778,2026-05-31 09:06:05,cust_8970635,NL-NH,car_loan,77500,36,774,low,approved,77500,mobile,false,7
app_20260501_000000779,2026-05-12 06:23:35,cust_4439619,ES-MD,car_loan,10000,6,692,medium,approved,7000,mobile,false,11
app_20260501_000000780,2026-07-25 00:05:25,cust_4023619,DE-BY,credit_card,4000,18,579,high,approved,2800,branch,true,1407
app_20260501_000000781,2026-05-17 10:18:27,cust_5081721,DE-BY,cash_loan,60000,36,746,low,approved,48000,partner_api,false,14
app_20260501_000000782,2026-06-10 07:37:58,cust_9710315,ES-MD,credit_card,37000,12,552,high,rejected,0,partner_api,true,1085
app_20260501_000000783,2026-05-26 05:37:57,cust_3282597,FR-IDF,cash_loan,36000,24,708,medium,approved,36000,web,false,12
app_20260501_000000784,2026-07-05 00:59:23,cust_3107520,DE-HE,bnpl,52500,60,645,medium,approved,47250,web,false,6
app_20260501_000000785,2026-05-01 13:38:31,cust_1584947,NL-NH,mortgage,10500,24,629,medium,manual_review,7349,branch,true,586
app_20260501_000000786,2026-05-04 05:28:58,cust_4516481,ES-MD,credit_card,25500,6,590,high,approved,22950,branch,true,1676
app_20260501_000000787,2026-05-26 03:03:05,cust_7851885,FR-IDF,cash_loan,15500,24,616,high,rejected,0,partner_api,true,1593
app_20260501_000000788,2026-05-10 17:28:38,cust_7693921,ES-MD,mortgage,51500,48,649,medium,manual_review,46350,web,true,1571
app_20260501_000000789,2026-06-02 01:58:23,cust_458477,FR-IDF,bnpl,29500,36,615,high,manual_review,20650,call_center,true,820
app_20260501_000000790,2026-05-23 06:31:59,cust_1457580,NL-NH,bnpl,24500,24,764,low,manual_review,24500,web,true,1368
app_20260501_000000791,2026-06-20 20:16:48,cust_4903928,ES-MD,car_loan,45000,6,759,low,approved,40500,call_center,false,8
app_20260501_000000792,2026-07-10 21:36:29,cust_5030892,DE-HE,cash_loan,37500,48,646,medium,approved,30000,mobile,false,4
app_20260501_000000793,2026-06-24 02:30:29,cust_355061,DE-BY,mortgage,15500,60,596,high,manual_review,12400,mobile,true,862
app_20260501_000000794,2026-07-07 22:57:53,cust_7428808,DE-HE,bnpl,53500,48,637,medium,rejected,0,web,false,24
app_20260501_000000795,2026-05-04 10:36:19,cust_8087026,NL-NH,bnpl,53000,36,600,high,manual_review,42400,web,true,1551
app_20260501_000000796,2026-05-01 03:03:02,cust_9951679,FR-IDF,car_loan,17500,48,736,low,approved,15750,mobile,true,633
app_20260501_000000797,2026-05-10 12:52:43,cust_2565722,ES-MD,bnpl,43000,18,670,medium,manual_review,34400,web,true,171
app_20260501_000000798,2026-05-18 16:19:23,cust_7737633,DE-NW,cash_loan,39500,36,657,medium,approved,39500,partner_api,false,11
app_20260501_000000799,2026-06-11 15:03:23,cust_3064703,FR-IDF,car_loan,23500,24,772,low,approved,18800,branch,false,5
app_20260501_000000800,2026-06-20 15:09:34,cust_8280784,DE-HE,credit_card,25000,24,543,high,manual_review,25000,web,true,530
app_20260501_000000801,2026-06-09 22:16:46,cust_4994119,IT-LAZ,cash_loan,47500,48,649,medium,manual_review,47500,call_center,true,1512
app_20260501_000000802,2026-07-04 07:09:17,cust_5421654,DE-HH,cash_loan,62000,24,675,medium,approved,43400,call_center,true,352
app_20260501_000000803,2026-06-15 03:04:50,cust_5310697,DE-HE,cash_loan,31500,60,729,low,manual_review,31500,partner_api,true,216
app_20260501_000000804,2026-06-28 09:39:55,cust_9491641,FR-IDF,car_loan,69500,24,690,medium,approved,62550,web,false,21
app_20260501_000000805,2026-05-11 08:37:09,cust_3875058,FR-IDF,car_loan,40500,6,709,medium,approved,28350,web,true,325
app_20260501_000000806,2026-05-14 23:57:42,cust_1189080,DE-NW,mortgage,10500,60,784,low,rejected,0,mobile,true,1319
app_20260501_000000807,2026-07-21 04:30:02,cust_7211724,ES-MD,mortgage,32000,48,832,low,manual_review,22400,partner_api,true,1274
app_20260501_000000808,2026-07-16 22:19:18,cust_3644185,DE-HE,cash_loan,47500,6,550,high,manual_review,47500,call_center,true,831
app_20260501_000000809,2026-07-18 01:08:22,cust_3150734,DE-BY,cash_loan,5500,6,593,high,manual_review,4400,mobile,true,384
app_20260501_000000810,2026-06-07 01:49:46,cust_3384033,DE-BY,credit_card,27500,12,824,low,approved,22000,call_center,false,3
app_20260501_000000811,2026-05-31 03:50:57,cust_7833951,DE-NW,cash_loan,17500,12,655,medium,manual_review,15750,call_center,true,1748
app_20260501_000000812,2026-05-24 18:48:08,cust_4825369,DE-HH,bnpl,14500,48,740,low,approved,13050,web,false,24
app_20260501_000000813,2026-07-25 19:15:05,cust_4409190,DE-HE,credit_card,2500,6,721,low,approved,1750,web,false,13
app_20260501_000000814,2026-06-13 08:25:38,cust_803828,NL-NH,cash_loan,76000,36,678,medium,rejected,0,web,true,1160
app_20260501_000000815,2026-07-08 04:09:11,cust_3997136,DE-HE,car_loan,47500,12,645,medium,approved,33250,call_center,false,19
app_20260501_000000816,2026-07-10 15:17:09,cust_349064,ES-MD,mortgage,73000,6,788,low,approved,51100,branch,false,4
app_20260501_000000817,2026-06-22 04:07:03,cust_6336715,DE-BY,mortgage,43500,36,679,medium,rejected,0,call_center,true,1214
app_20260501_000000818,2026-07-08 00:23:03,cust_8950279,IT-LAZ,credit_card,49000,60,415,high,manual_review,34300,web,true,757
app_20260501_000000819,2026-06-27 11:20:36,cust_5964780,FR-IDF,bnpl,77000,18,665,medium,manual_review,77000,web,true,750
app_20260501_000000820,2026-07-24 05:13:30,cust_9874056,FR-IDF,cash_loan,40500,48,678,medium,approved,32400,partner_api,true,543
app_20260501_000000821,2026-07-01 07:10:36,cust_2558314,DE-BE,mortgage,70000,60,595,high,manual_review,70000,web,true,763
app_20260501_000000822,2026-05-13 16:29:01,cust_4848928,NL-NH,car_loan,70500,24,537,high,manual_review,63450,mobile,true,1740
app_20260501_000000823,2026-06-08 13:04:37,cust_3934402,DE-BE,mortgage,79000,12,660,medium,approved,79000,mobile,true,873
app_20260501_000000824,2026-06-02 03:31:00,cust_4550886,DE-HH,mortgage,60000,48,684,medium,approved,42000,web,false,10
app_20260501_000000825,2026-05-21 12:17:25,cust_4605877,ES-MD,credit_card,51000,24,740,low,approved,35700,branch,false,7
app_20260501_000000826,2026-06-24 18:18:45,cust_2440607,ES-MD,credit_card,43500,36,496,high,manual_review,39150,branch,true,1516
app_20260501_000000827,2026-05-10 04:28:34,cust_7581783,DE-BE,mortgage,16500,36,705,medium,rejected,0,mobile,false,18
app_20260501_000000828,2026-06-27 19:47:41,cust_6718706,FR-IDF,bnpl,41500,36,758,low,approved,33200,branch,false,25
app_20260501_000000829,2026-07-06 07:23:13,cust_8411867,DE-NW,cash_loan,18500,24,760,low,approved,12950,call_center,true,1001
app_20260501_000000830,2026-07-23 13:30:11,cust_5741849,FR-IDF,credit_card,44500,36,722,low,approved,44500,mobile,false,16
app_20260501_000000831,2026-06-13 21:39:26,cust_1380639,ES-MD,car_loan,58000,12,758,low,approved,40600,mobile,true,193
app_20260501_000000832,2026-07-17 10:34:50,cust_5716698,IT-LAZ,bnpl,49500,36,683,medium,manual_review,49500,partner_api,true,1696
app_20260501_000000833,2026-07-05 08:06:15,cust_356175,IT-LAZ,bnpl,35500,60,726,low,approved,28400,partner_api,false,3
app_20260501_000000834,2026-05-06 07:32:09,cust_5177072,ES-MD,bnpl,42000,36,750,low,approved,29399,mobile,false,6
app_20260501_000000835,2026-07-25 17:53:12,cust_5643671,IT-LAZ,credit_card,8000,36,581,high,manual_review,7200,web,true,563
app_20260501_000000836,2026-06-23 10:29:25,cust_9614881,DE-HE,credit_card,65000,24,666,medium,manual_review,52000,branch,true,806
app_20260501_000000837,2026-07-13 01:56:53,cust_8622978,DE-NW,credit_card,60000,24,667,medium,manual_review,48000,call_center,true,437
app_20260501_000000838,2026-05-03 07:30:01,cust_2379123,IT-LAZ,mortgage,67500,6,490,high,rejected,0,web,true,1039
app_20260501_000000839,2026-05-27 07:49:50,cust_6968905,DE-NW,mortgage,22000,60,717,medium,approved,17600,web,true,788
app_20260501_000000840,2026-05-13 16:07:20,cust_2616087,DE-BE,mortgage,42500,48,594,high,approved,42500,branch,true,238
app_20260501_000000841,2026-06-09 04:19:33,cust_6477853,NL-NH,cash_loan,51500,6,738,low,manual_review,51500,call_center,true,1327
app_20260501_000000842,2026-05-12 07:20:35,cust_9894970,ES-MD,car_loan,52000,6,606,high,manual_review,41600,web,true,842
app_20260501_000000843,2026-05-30 00:08:25,cust_1551036,DE-HE,bnpl,44500,48,666,medium,manual_review,40050,web,true,905
app_20260501_000000844,2026-05-20 17:32:22,cust_2879100,FR-IDF,car_loan,8000,36,639,medium,manual_review,7200,branch,true,1255
app_20260501_000000845,2026-06-12 12:26:53,cust_2089759,IT-LAZ,mortgage,53500,60,672,medium,manual_review,42800,mobile,true,1669
app_20260501_000000846,2026-07-10 16:48:07,cust_5584262,DE-NW,credit_card,42500,36,653,medium,manual_review,34000,mobile,true,1389
app_20260501_000000847,2026-07-05 12:53:42,cust_50740,DE-BY,credit_card,15500,6,632,medium,manual_review,10850,mobile,true,537
app_20260501_000000848,2026-05-22 06:34:50,cust_9139810,ES-MD,bnpl,78500,48,744,low,rejected,0,web,false,12
app_20260501_000000849,2026-06-09 07:15:59,cust_6424543,DE-HE,mortgage,64000,18,645,medium,manual_review,44800,web,true,1450
